sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,Cut_exact,V_exact,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.96,31.0,25,4,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930015591139266613007593,0.0911623864884036845688466,0.00386660631573241238555244,0.0389186587492478497746893,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0809886139105752215682175,0.0511628605298895028726929,0.0406657583312814498652076,-0.0290506659247500022670612,0.000775087455935716428463381,0.0112721896545437694359487,-0.0276258492442303826792818,0.00219990413645533601624274,0.0126970063350633890237281,1.55933411024783729648324,0.98507666386536388681611,0.782968136176266561198924,no,yes,yes,no,yes,yes,0.862195231805445546438533,-0.999992259112641278889947,-0.955339239400414573474686,-0.965601333328956472665317,-0.212464558638040423041364,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,4,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930794445298587333268311,0.0911623864884036845688466,0.00195428290944913943464869,0.0397035042046178865039601,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0804041651454306884496546,0.05003538257897626665106,0.0394379216792252919280438,-0.0284662171596054691484983,0.00190256540684895265009628,0.0125000263065999273731125,-0.0270414004790858495607189,0.00332738208736857223787564,0.0139248429871195469608918,1.54808128282954885198291,0.963368491043038584115242,0.759327682525859421831781,no,yes,yes,no,yes,yes,0.821750931616444610849886,-0.999992259112641278889947,-0.964521539999463645554349,-0.965601333328956472665317,-0.895779842886311535563338,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,4,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0891582118075454644046301,0.0911623864884036845688466,0.00262462883131025644658985,0.0430502117846193972545962,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0867367826602330655412718,0.0540524360808388944136372,0.0435305847256269176045275,-0.0347988346744078462401155,-0.00211448809501367511248094,0.00840736326019830169662886,-0.0333740179938882266523361,-0.000689671414494055524701575,0.00983217994071792128440822,1.67000788486878728968319,1.0407118143287208064601,0.838126772692428680572291,no,no,yes,no,no,yes,0.853961343117865924641483,-0.999992259112641278889947,-0.960543087792910040062064,-0.965601333328956472665317,0.909163932999621317233212,-0.463087355225864223118839,phase_cancellation,zeta_diagnostic
0.96,31.0,25,4,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0932313279260567078151443,0.0911623864884036845688466,0.00319755572692046565865773,0.0389371604356098922019562,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.08035086619797968281054,0.0505123116274395985730652,0.0399794397767234409099552,-0.0284129182121544635093837,0.00142563635838562072809111,0.0119585082091017783912011,-0.0269881015316348439216043,0.00285045303890524031587047,0.0133833248896213979789805,1.54705507849306732867482,0.972551161267004580204646,0.769753933821847064769523,no,yes,yes,no,yes,yes,0.848848452232465927802625,-0.999992259112641278889947,-0.9583878548805811195923,-0.965601333328956472665317,-0.414457338432565069764069,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,5,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930682921339737511127702,0.0911623864884036845688466,0.00241346902556765226939557,0.039364321227506449358187,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0802894899096988943617206,0.0501553857179833423400338,0.0395922700079069960935015,-0.0283515419238736750605642,0.00178256226784187696112247,0.0123456779779182232076549,-0.0269267252433540554727849,0.00320737894836149654890183,0.0137704946584378427954342,1.54587335509695743386715,0.965679000866026328240543,0.762299465868625072539156,no,yes,yes,no,yes,yes,0.836728964591375469865885,-0.999992259112641278889947,-0.961296817153299188580676,-0.965601333328956472665317,-0.596540104048580805120331,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,5,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0931462334363777521086734,0.0911623864884036845688466,0.00251323840303069782106156,0.0403485278074426584877976,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0820544316471433138553583,0.0512393616753825970213104,0.0405871396351535390161305,-0.030116483661318094554202,0.000698586310442622279845907,0.0113508083506716802850258,-0.0286916669807984749664226,0.00212340299096224186762527,0.0127756250311912998728051,1.57985509303404542156858,0.986549597403553972002096,0.78145443185838770938472,no,yes,yes,no,yes,yes,0.794786455766758236300428,-0.999992259112641278889947,-0.969819755503419744073115,-0.965601333328956472665317,-0.918550103283572651951935,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,5,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.089222187044010340503792,0.0911623864884036845688466,0.00194914009809945024065666,0.0435330444741846807382166,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.086878195241796732849514,0.0538597800371933716913245,0.0432826539231055789191183,-0.0349402472559715135483577,-0.00192183205136815239016816,0.00865529406271964038203806,-0.0335154305754518939605784,-0.000497015370848532802388802,0.0100801107432392599698174,1.67273060663673740762407,1.03700246401518701129471,0.833353176273313251372143,no,no,yes,no,no,yes,0.831613607654992772741368,-0.999992259112641278889947,-0.966136915461556517865097,-0.965601333328956472665317,0.936655791442699952151464,-0.463087355225864223118839,phase_cancellation,zeta_diagnostic
0.96,31.0,25,5,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0932982258161005176533058,0.0911623864884036845688466,0.00219696844851106577175277,0.0394520231647390923000141,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0802213716385257777871807,0.0500265870781593987842181,0.0394310068847306984203466,-0.0282834236527005584860244,0.00191136090766582051693826,0.0125069411010945208808097,-0.0268586069721809388982451,0.00333617758818544010471762,0.013931757781614140468589,1.54456182328226758030589,0.96319914471423737090761,0.759194546836777506680009,no,yes,yes,no,yes,yes,0.822553816092626591822151,-0.999992259112641278889947,-0.964135252897405597697935,-0.965601333328956472665317,-0.876474398500395906457924,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,6,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0928090164464869665765253,0.0911623864884036845688466,0.00251485345012527364240276,0.0394898277920178314304037,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0806032180296564369876953,0.0503822767070523457852577,0.0398352650445348458734098,-0.028665270043831217686539,0.00155567127877287351589858,0.0121026829412903734277465,-0.0272404533633115980987596,0.00298048795929249310367794,0.0135274996218099930155259,1.55191379627963882426524,0.970047502084652177532481,0.766978030310450294530148,no,yes,yes,no,yes,yes,0.843377352794100035603793,-0.999992259112641278889947,-0.960021964834235477938775,-0.965601333328956472665317,-0.426335928474734831982428,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,6,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.092886740614953070415335,0.0911623864884036845688466,0.00205529259977249484995025,0.0404225360037642436841985,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0817216998034735200238605,0.0508554240684459792466,0.0402172250230302845534918,-0.0297837518176483007227042,0.00108252391737924005455633,0.0117207229627949347476645,-0.0283589351371286811349248,0.00250734059789885964233569,0.0131455396433145543354439,1.57344875900327851080292,0.979157360670570198571648,0.77433219028996435398078,no,yes,yes,no,yes,yes,0.802152464426321894392662,-0.999992259112641278889947,-0.968690291847209721054059,-0.965601333328956472665317,-0.94972459522249124711687,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,6,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0889736260856593522075662,0.0911623864884036845688466,0.00220052118150361603742104,0.0436402566347260404427199,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0873109678440413122103709,0.0542183732811388971925921,0.0436550006277383630732115,-0.0353730198582160929092146,-0.00228042529531367789143582,0.0082829473580868562279448,-0.0339482031776964733214353,-0.000855608614794058303656456,0.00970776403860647581572416,1.68106309991049344099079,1.04390672684904775436498,0.840522244730434509364237,no,no,yes,no,no,yes,0.837508997753746372468267,-0.999992259112641278889947,-0.964942274807302503316934,-0.965601333328956472665317,0.987088335235908491861037,-0.463087355225864223118839,phase_cancellation,zeta_diagnostic
0.96,31.0,25,6,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930383095644415232478638,0.0911623864884036845688466,0.00209677417748421552238644,0.0395604047315269391610742,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0803045473967445105020807,0.0500347743739203953959118,0.0394547384655931308231583,-0.0283665994109192912009244,0.00190317361190482390524449,0.012483209520232088477998,-0.026941782730399671613145,0.00332799029242444349302385,0.0139080262007517080657774,1.5461632681110358028038,0.963356780818059398472035,0.759651468640251705721766,no,yes,yes,no,yes,yes,0.829523983066688851108386,-0.999992259112641278889947,-0.962906749527069641552885,-0.965601333328956472665317,-0.744331134128136954024076,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,7,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0929201760308824931561751,0.0911623864884036845688466,0.00254354834915842281284877,0.0394011803529908424139957,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0804819309348073224023601,0.0503223241670585059392957,0.0397722325528562650156358,-0.0285439829489821031012037,0.00161562381876671336186065,0.0121657154329689542855205,-0.0271191662684624835134244,0.00304044049928633294964001,0.0135905321134885738732999,1.54957856549843399173046,0.968893191174829518578626,0.765764418796653416477984,no,yes,yes,no,yes,yes,0.842111269799384162927495,-0.999992259112641278889947,-0.96021495590484755625084,-0.965601333328956472665317,-0.470531958988808286632133,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,7,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0929979932914488581979037,0.0911623864884036845688466,0.00218358987855056731304712,0.040344090270319621327661,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0817172752840505298167728,0.0509052756137794293531593,0.0402641879011026556537329,-0.0297793272982253105156165,0.00103267237204578994799698,0.0116737600847225636474234,-0.0283545106177056909278371,0.00245748905256540953577634,0.0130985767652421832352028,1.573363570435101005285,0.980117189606188823150927,0.775236401563101061205779,no,yes,yes,no,yes,yes,0.800646427406563047647638,-0.999992259112641278889947,-0.968861432574607586154404,-0.965601333328956472665317,-0.950566351609224590819819,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,7,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0890801919310537761168875,0.0911623864884036845688466,0.00208873270965054248087823,0.0435578729937746553906395,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0870597950552943529648524,0.0540242011683344385839689,0.0434581424711826181803282,-0.035121847069469133663696,-0.00208625318250921928281261,0.00847980551464260112082809,-0.0336970303889495140759167,-0.000661436501989599695033245,0.00990462219516222070860745,1.67622708311569229245406,1.04016818652671057620334,0.836731988006979224786367,no,no,yes,no,no,yes,0.836362231702786479157513,-0.999992259112641278889947,-0.965123211118111068996433,-0.965601333328956472665317,0.982969745075463683557458,-0.463087355225864223118839,phase_cancellation,zeta_diagnostic
0.96,31.0,25,7,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0931497437787024711387107,0.0911623864884036845688466,0.00217090535096492378643002,0.0394749257609009359996391,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0802340572862918135017475,0.0500234265767751004985203,0.0394403389232499686361848,-0.0282961093004665942005912,0.00191452140905011880263599,0.0124976090625752506649715,-0.0268712926199469746128119,0.00333933808956973839041535,0.0139224257430948702527508,1.54480606950796555842494,0.963138293226897885678314,0.759374223525618141922264,no,yes,yes,no,yes,yes,0.828163065309312268610919,-0.999992259112641278889947,-0.963092775015473663841206,-0.965601333328956472665317,-0.776322783676211572181218,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,8,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0928872008983107008511269,0.0911623864884036845688466,0.00252109084210793350444334,0.0394326333754208271725321,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0805126885806078528973719,0.0503313196824380013894267,0.0397815446780707529801404,-0.0285747405947826335962155,0.0016066283033872179117296,0.0121564033077544663210159,-0.0271499239142630140084362,0.00303144498390683749950896,0.0135812199882740859087953,1.55017076536372179243896,0.969066388532991425258124,0.765943712079804098662694,no,yes,yes,no,yes,yes,0.842247009731499406730295,-0.999992259112641278889947,-0.960213057772866371179176,-0.965601333328956472665317,-0.462094122282063602281497,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,8,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0929649905434054518834482,0.0911623864884036845688466,0.00215546240336963373628134,0.0403743475534615173701102,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0817403398986230311966507,0.0509074054217403918188428,0.0402666836733648053712017,-0.0298023919127978118954944,0.00103054256408482748231349,0.0116712643124604139299546,-0.028377575232278192307715,0.00245535924460444707009285,0.0130960809929800335177339,1.57380765063978672215991,0.980158196385308085386406,0.775284454525509796677441,no,yes,yes,no,yes,yes,0.800842248772661636069467,-0.999992259112641278889947,-0.968859749620683771033257,-0.965601333328956472665317,-0.948063633829181829440108,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,25,8,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0890485795163563380571016,0.0911623864884036845688466,0.00212029313818877853579648,0.0435877405662598902369529,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.0871418882247998123709711,0.0540856291693579094852006,0.0435198661298219289995847,-0.0352039402389745930698148,-0.00214768118353269018404427,0.00841808185600329030157164,-0.0337791235584549734820354,-0.000722864503013070596264913,0.009842898536522909889351,1.67780768405756747161674,1.04135090558677501472402,0.83792039958335024916206,no,no,yes,no,no,yes,0.836492732165413733373554,-0.999992259112641278889947,-0.965121431699450589258465,-0.965601333328956472665317,0.982802496264322503132693,-0.463087355225864223118839,phase_cancellation,zeta_diagnostic
0.96,31.0,25,8,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.093116687178065916928552,0.0911623864884036845688466,0.00214087733117738554405305,0.0395060797545342342959421,0.00418879773245462035622561,0.00252736740869668692372211,0.0,0.080256738494585809107765,0.0500245525506208605524463,0.0394418049210563898381156,-0.0283187905087605898066087,0.00191339543520435874870996,0.0124961430647688294630407,-0.0268939738282409702188293,0.00333821211572397833648932,0.0139209597452884490508201,1.54524276770598034536273,0.963159972440063322095216,0.759402449473374516481965,no,yes,yes,no,yes,yes,0.828320163830397266421696,-0.999992259112641278889947,-0.963090945479513912913941,-0.965601333328956472665317,-0.772261132160309801281991,-0.463087355225864223118839,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,2,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.114387590703252578167364,0.0911623864884036845688466,0.0262995664077975450504036,0.0169134024970905343432078,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0645495122167592406877236,0.0503709619372350400656935,0.041454516123214644351994,-0.0126115642309340213865673,0.00156698604859017923546285,0.0104834318626105749491623,-0.011186747550414401798788,0.00299180272910979882324221,0.0119082485431301945369417,1.24281984021347819461257,0.969829650393237766637485,0.798154677472593100307396,no,yes,yes,no,yes,yes,0.966369469530884747060966,-0.999992259112641278889947,-0.927189079669327240470635,-0.965601333328956472665317,-0.685654003852390081232284,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,2,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.11448338614113848272428,0.0911623864884036845688466,0.024996017622837324731776,0.016832370958958056346066,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0631088667283877054406231,0.0489863816141423417499242,0.0404091574235399650868074,-0.0111709187425624861394668,0.00295156637168287755123216,0.0115287905622852542143489,-0.0097461020620428665516874,0.00437638305220249713901152,0.0129536072428048738021282,1.21508201952089494560778,0.943171294089469765056698,0.778027607763178010122704,no,yes,yes,no,yes,yes,0.885540029813272277999325,-0.999992259112641278889947,-0.938981507198485297046452,-0.965601333328956472665317,-0.778974507825216859964858,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,2,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.109660452332655655763084,0.0911623864884036845688466,0.0211579911728729002016285,0.0215292122219253725496233,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0672173937863464858665903,0.0498451964271452334233338,0.0410847812985141235304162,-0.015279445800521266565434,0.00209275155867998587782249,0.0108531666873110957707401,-0.0138546291200016469776547,0.00351756823919960546560185,0.0122779833678307153585194,1.29418655131872549941569,0.959706695396376949004405,0.791035897485339311098388,no,yes,yes,no,yes,yes,0.928926421941862418885925,-0.999992259112641278889947,-0.933832247578474719099735,-0.965601333328956472665317,-0.679551504306232974171154,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,2,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.114670195651908417997037,0.0911623864884036845688466,0.0260754564264029816010579,0.0165312864327699143766118,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0636789026878278156180299,0.0497647358915198566497518,0.0409472338541423398908496,-0.0117409547020025963168736,0.00217321209430536265140452,0.0109907141316828794103067,-0.0103161380214829767290943,0.00359802877482498223918388,0.0124155308122024989980861,1.22605734645517588850908,0.958157528770707874231431,0.788387594082799750630546,no,yes,yes,no,yes,yes,0.945941923086146148611226,-0.999992259112641278889947,-0.931069169826928894489359,-0.965601333328956472665317,-0.71865901867347170658455,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,3,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0897649586548205854469546,0.0911623864884036845688466,0.00369494266525850781532357,0.0442218334837865787916709,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0881478354982610899928599,0.0550747691813920472790765,0.0467552773259044772715237,-0.0362098875124358706917036,-0.00313682119556682797792021,0.00518267065992074202963259,-0.0347850708319162511039243,-0.00171200451504720839014085,0.00660748734044036161741195,1.69717593622139609166217,1.06039555502698954771206,0.900214181327780140136343,no,no,yes,no,no,yes,0.789336316031071224466695,-0.999992259112641278889947,-0.974741401653681675774109,-0.965601333328956472665317,0.143141686348910979560845,-0.948890303799389128994867,phase_cancellation,zeta_diagnostic
0.96,31.0,50,3,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0898401335358394243539837,0.0911623864884036845688466,0.00652627080101664678417496,0.0455212515450106161375989,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0931776401365346810017312,0.0592055153783742235938559,0.0509955863094211779452104,-0.0412396921507094617005749,-0.00726756739254900429269961,0.00094236167640404135594588,-0.0398148754701898421127955,-0.00584275071202938470492025,0.00236717835692366094372524,1.794018511512324283048,1.13992788845898285055963,0.981856008699819475855541,no,no,yes,no,no,yes,0.751767372074093510158178,-0.999992259112641278889947,-0.981544946904178031028997,-0.965601333328956472665317,-0.023843196733927715651635,-0.948890303799389128994867,phase_cancellation,zeta_diagnostic
0.96,31.0,50,3,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0860553658765876669579022,0.0911623864884036845688466,0.00711612588173627115133084,0.0482568223896073302460813,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0983957887605555436643271,0.0625309413036905620694942,0.0542022651855933692891728,-0.0464578407747303243631708,-0.0105929933178653427683379,-0.00226431719976814998801651,-0.0450330240942107047753914,-0.0091681766373457231805585,-0.00083950051924853040023715,1.89448741385411466953659,1.20395479083533213905384,1.04359658568694554566051,no,no,no,no,no,no,0.791327010658630090321717,-0.999992259112641278889947,-0.978632684731584264214304,-0.965601333328956472665317,0.535393592329047263702026,-0.948890303799389128994867,V_exact,zeta_diagnostic
0.96,31.0,50,3,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0899867311510833100740838,0.0911623864884036845688466,0.00453023193187332646606239,0.0444340666818862979144848,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0893422006566150285983543,0.0561222916461065850526292,0.0478422082244140603264128,-0.037404252670789809297198,-0.00418434366028136575147291,0.00409573976141115897474353,-0.0359794359902701897094186,-0.00275952697976174616369355,0.00552055644193077856252289,1.72017193827137892678502,1.08056428531645776279018,0.921141671547575224057099,no,no,yes,no,no,yes,0.776063301394201454912009,-0.999992259112641278889947,-0.9770315149873401388347,-0.965601333328956472665317,0.0235417698154676443926142,-0.948890303799389128994867,phase_cancellation,zeta_diagnostic
0.96,31.0,50,4,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930015591139266613007593,0.0911623864884036845688466,0.00386660631573241238555244,0.0389186587492478497746893,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0793470942002964165671809,0.0499432580973272228323238,0.0413990374848252381881504,-0.0274091462144711972660246,0.00199468988849799646883255,0.010538910500999981113006,-0.0259843295339515776782453,0.00341950656901761605661191,0.0119637271815196007007853,1.5277287085341075850355,0.96159474977636038935468,0.797086505922870973023706,no,yes,yes,no,yes,yes,0.862195231805445546438533,-0.999992259112641278889947,-0.955339239400414573474686,-0.965601333328956472665317,-0.212464558638040423041364,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,4,50,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930794445298587333268311,0.0911623864884036845688466,0.00195428290944913943464869,0.0397035042046178865039601,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0787626454351518834486181,0.0488157801464139866106909,0.0404011710939089350102446,-0.0268246974493266641474618,0.00312216783941123269046545,0.0115367768919162842909117,-0.0253998807688070445596824,0.00454698451993085227824481,0.0129615935724359038786911,1.51647588111581914053517,0.939886576954035086653812,0.777873841009951454337931,no,yes,yes,no,yes,yes,0.821750931616444610849886,-0.999992259112641278889947,-0.964521539999463645554349,-0.965601333328956472665317,-0.895779842886311535563338,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,4,100,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0891582118075454644046301,0.0911623864884036845688466,0.00262462883131025644658985,0.0430502117846193972545962,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0850952629499542605402353,0.0528328336482766143732681,0.0443122369122193210005585,-0.0331573149641290412390789,-0.00089488566245139507211177,0.00762571107360589830059776,-0.0317324982836094216512996,0.00052993101806822451566759,0.00905052775412551788837712,1.63840248315505757823546,1.01722990023971730899867,0.853176504476320682690745,no,no,yes,no,yes,yes,0.853961343117865924641483,-0.999992259112641278889947,-0.960543087792910040062064,-0.965601333328956472665317,0.909163932999621317233212,-0.948890303799389128994867,phase_cancellation,zeta_diagnostic
0.96,31.0,50,4,200,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0932313279260567078151443,0.0911623864884036845688466,0.00319755572692046565865773,0.0389371604356098922019562,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.0787093464877008778095035,0.049292709194877318532696,0.0407923932909328273132083,-0.0267713985018756585083471,0.00264523879094790076846027,0.011145554694892391987948,-0.0253465818213560389205678,0.00407005547146752035623963,0.0125703713754120115757274,1.51544967677933761722708,0.949069247178001082743217,0.785406333382015589995609,no,yes,yes,no,yes,yes,0.848848452232465927802625,-0.999992259112641278889947,-0.9583878548805811195923,-0.965601333328956472665317,-0.414457338432565069764069,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
0.96,31.0,50,5,25,0.257028456664016627336586,0.0519379479858252193011563,0.0533627646663448388889357,0.000388074468084213524946885,0.0537508391344290524138826,0.0536499384346185408163709,0.0930682921339737511127702,0.0911623864884036845688466,0.00241346902556765226939557,0.039364321227506449358187,0.00357899651617348033604103,0.00215943564921556726626192,0.0,0.078647970199420089360684,0.0489357832854210622996647,0.0404741381109541095286639,-0.0267100222135948700595277,0.00300216470040415700149163,0.0114638098748711097724924,-0.0252852055330752504717484,0.00442698138092377658927099,0.0128886265553907293602717,1.51426795338322772241942,0.942197086777022830779113,0.779278729340639615187359,no,yes,yes,no,yes,yes,0.836728964591375469865885,-0.999992259112641278889947,-0.961296817153299188580676,-0.965601333328956472665317,-0.596540104048580805120331,-0.948890303799389128994867,resolvent_seed_factor,zeta_diagnostic
