t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,defect_anchor_ratio,defect_anchor_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,anchor_allowance,defect_upper,continued_anchor_abs,defect_allowance,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
44.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,37.86513485464835,14.376637732932837,52.24177258758119,-51.49177258758119,inf,-inf,11.1007006527827,11.1007006527827,0.0,15.663733549082947,46.53216135085658,-0.615485356344587,0.0,0.2881958775953645,-0.615485356344587,2.6905276352287967e-14,0.24998564988488112,0.36538602394601877,0.4774438908272768,0.46593309092007035,0.4449526999181834,0.0,3.1207080581936775,0.30662570467619554,3.5642763630242125e-10
45.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.691805709672344,12.083934012934655,48.775739722607,-48.025739722607,inf,-inf,10.22828251168231,10.22828251168231,0.0,16.235240686307712,53.17323115112909,-0.6394733995554689,0.0,0.24223605215318586,-0.6394733995554689,1.6344428713849536e-14,0.5281925676240208,0.43140980282032776,0.8829101446855689,0.42931481845492203,0.461187248529077,0.0,2.62303543772699,0.24731668599391227,3.5537043079629564e-10
45.25,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,35.60516279813112,10.829095677580776,46.43425847571189,-45.68425847571189,inf,-inf,9.56915846244882,9.56915846244882,0.0,16.46684587323348,54.421125479142916,-0.6491946346371832,0.0,0.21708140598239128,-0.6491946346371832,2.8023319020338234e-14,0.5671105544503323,0.49705916424401264,0.19718538271064473,0.40164920389913006,0.4677663538818813,0.0,2.3506501848177663,0.21732022701759166,3.5431279467196864e-10
45.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,37.01441127039366,13.2424079434822,50.25681921387586,-49.50681921387586,inf,-inf,10.362638001344354,10.362638001344354,0.0,16.28913526770495,56.86857400469046,-0.6417355332423154,0.0,0.26545896541618785,-0.6417355332423154,2.5008620761093113e-14,0.5418010462104668,0.5608972136715566,0.7724527651912809,0.43495416236107654,0.46271820788998014,0.0,2.8745030616197087,0.26713040988904263,3.5325894732010465e-10
45.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,40.634840752490454,17.92723108419597,58.56207183668643,-57.81207183668643,inf,-inf,12.45168441147457,12.45168441147457,0.0,15.731471929541307,54.21648035047099,-0.6183285600276782,0.0,0.3593715158676936,-0.6183285600276782,1.2373384556017674e-14,0.2035670573280568,0.6200113837153703,0.7684298635274524,0.522638343872939,0.4468769139108811,0.0,3.891428270282889,0.37232142722853123,3.522104808936305e-10
46.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,44.093945289736475,22.27424648967918,66.36819177941565,-65.61819177941565,inf,-inf,14.59478360525247,14.59478360525247,0.0,14.904378079231536,68.74994880573966,-0.5836126978303484,0.0,0.44651233022055226,-0.5836126978303484,5.371976757833036e-15,0.5949577670933155,0.6699534385849235,0.28483799347948063,0.6125912993429107,0.42338202741859876,0.0,4.835026228093855,0.48556847348471516,3.511629515988391e-10
46.25,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,45.66551958739049,24.950181262294223,70.61570084968471,-69.86570084968471,inf,-inf,15.861883601017004,15.861883601017004,0.0,13.94175238535648,72.07211532528667,-0.543208116266044,0.0,0.5001544532612653,-0.543208116266044,1.6485223136149494e-14,0.605756574445889,0.7052878927872692,1.0229907723118035,0.6657756735547654,0.39603714823266545,0.0,5.415886048256887,0.5783275557359104,3.501198310310083e-10
46.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,44.74238420374695,25.557175734285195,70.29955993803215,-69.54955993803215,inf,-inf,15.893901120793565,15.893901120793565,0.0,12.95458196215983,60.678038713723005,-0.5017733112990631,0.0,0.512322340343114,-0.5017733112990631,1.1568848881341362e-14,0.1229089088740284,0.7205934412928167,0.7690758853045192,0.6671195546681928,0.36799503785685145,0.0,5.547645126784823,0.6341317957187591,3.490775161573335e-10
46.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,41.43586907957586,24.2209895381104,65.65685861768625,-64.90685861768625,inf,-inf,14.709964692278325,14.709964692278325,0.0,12.015939695019204,66.98068949543168,-0.4623753934129142,0.0,0.4855369847828717,-0.4623753934129142,3.2596439170539174e-14,0.5085335039649156,0.7116337020460339,0.3541049315230613,0.6174258302047114,0.34133144518829533,0.0,5.257601856090325,0.6444702661686483,3.4804475552785456e-10
47.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.2113234097523,21.326324738295117,57.537648148047424,-56.787648148047424,inf,-inf,12.52360346570568,12.52360346570568,0.0,11.164116478340944,57.025887708207954,-0.42662155798587864,0.0,0.42751017226771815,-0.42662155798587864,8.995547373193812e-15,0.32101613594597,0.6764092261399057,0.8085664390522836,0.525657024250159,0.3171340826038064,0.0,4.629262745488675,0.6075237880404314,3.470065382179954e-10
47.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,29.683881900929578,17.37676208198195,47.06064398291153,-46.31064398291153,inf,-inf,9.635722030949697,9.635722030949697,0.0,10.412437839030177,49.18462164693153,-0.39507112141907846,0.0,0.3483367454207269,-0.39507112141907846,5.628294210973806e-15,0.3050230172449253,0.6159041863792067,0.526780261807553,0.4044430968419607,0.2957814824089612,0.0,3.7719390626596065,0.5279610907996872,3.4597597425590977e-10
47.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.52059943988085,12.9412867086409,35.46188614852175,-34.71188614852175,inf,-inf,6.379966169067892,6.379966169067892,0.0,9.760667101745067,45.88577302440016,-0.36771414966627497,0.0,0.2594226514914866,-0.36771414966627497,8.80461220086246e-15,0.5301437798533167,0.5344719218447052,0.0983174213522091,0.267788264011435,0.2772669214727754,0.0,2.8091392761839904,0.41724666656888265,3.449463554697036e-10
47.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.376526270051132,8.667368643668295,24.043894913719427,-23.293894913719427,inf,-inf,3.0868571803160103,3.0868571803160103,0.0,9.20281190941911,27.51296017300252,-0.34429912369842425,0.0,0.17374715556632145,-0.34429912369842425,1.1976265540907034e-14,0.1375462702966493,0.4399153754173708,0.3673966721134642,0.12956559700516826,0.2614201775779684,0.0,1.8814084121818508,0.29483836078627873,3.439226309199831e-10
48.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,8.845965921536104,5.4607019689707785,14.306667890506883,-13.556667890506883,inf,-inf,0.05788975101553162,0.05788975101553162,0.0,8.730186419505042,26.4790482495987,-0.3244614699996848,0.0,0.10946591445573156,-0.3244614699996848,1.2238194670749983e-14,0.4513137213461337,0.3434347618496684,0.24867641840830343,0.002429824158576734,0.24799451586529644,0.0,1.1853436773275896,0.19479846084098262,3.4290169215402376e-10
48.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,13.233751548684191,4.5916747786104395,17.82542632729463,-17.07542632729463,inf,-inf,2.450228548363375,2.450228548363375,0.0,8.33329445195744,31.3085629870064,-0.30780260251149205,0.0,0.09204528673785974,-0.30780260251149205,1.2721170917296956e-14,0.5425637274288039,0.25945125302222666,0.33846490928250783,0.10284418945333507,0.23672018257925276,0.0,0.996705679617281,0.17071041785037336,3.418836227428264e-10
48.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,16.478045766477425,5.506275737119598,21.984321503597023,-21.234321503597023,inf,-inf,4.237110541541265,4.237110541541265,0.0,8.003824683394898,23.312527607143483,-0.2939736675250698,0.0,0.11037949191041625,-0.2939736675250698,9.970367206402593e-15,0.11768706195828994,0.20317503840450504,0.18885272023623376,0.1778455318219435,0.2273610816596699,0.0,1.1952362842184538,0.2120379321968218,3.408690152507406e-10
48.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.073511958171625,6.268529428509441,24.342041386681068,-23.592041386681068,inf,-inf,5.169285887117528,5.169285887117528,0.0,7.734940183936572,30.8250648851762,-0.28268769649929426,0.0,0.12565972471736672,-0.28268769649929426,1.8364818015574223e-14,0.38245626690981765,0.17912677893728554,0.2250891336577573,0.2169720116387788,0.2197229994856319,0.0,1.3606971716176728,0.24850267506118567,3.3985737781383367e-10
49.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,17.89410608001278,6.105101812259627,23.999207892272405,-23.249207892272405,inf,-inf,5.186758633552247,5.186758633552247,0.0,7.520588812908285,30.275625636079212,-0.2736906610895402,0.0,0.12238363428764518,-0.2736906610895402,1.4645610243151955e-14,0.3699457281971403,0.17001681032908394,0.4312662147988259,0.21770540054888782,0.21363401559355175,0.0,1.3252222651453553,0.24765586262188427,3.388499198988996e-10
49.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.964202198540015,4.974656362661062,20.938858561201076,-20.188858561201076,inf,-inf,4.304217005863151,4.304217005863151,0.0,7.355768186813713,21.859802164557514,-0.26677259472907383,0.0,0.0997225834583229,-0.26677259472907383,6.841679014713065e-15,0.10979252638517152,0.15325254681713726,0.2145278187309118,0.1806622118964914,0.20895202950427247,0.0,1.079838727669869,0.20527055844174727,3.3784384919372543e-10
49.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.454087476211605,3.590489895128817,16.044577371340424,-15.294577371340424,inf,-inf,2.6084888307029535,2.6084888307029535,0.0,7.2371098148057005,20.36540421609936,-0.26179211072517644,0.0,0.07197540937917517,-0.26179211072517644,5.176810149541607e-15,0.22267151292874382,0.12160917911376577,0.15783916900872896,0.10948689650641447,0.20558135399913705,0.0,0.7793804752361716,0.14982138510977855,3.3684252548460125e-10
49.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,7.666289663532518,4.3654800201323525,12.03176968366487,-11.28176968366487,inf,-inf,0.25195778996605195,0.25195778996605195,0.0,7.1623740836004135,13.063930714432248,-0.2586552051070683,0.0,0.0875109583268617,-0.2586552051070683,1.819091617221975e-14,0.13395783273727982,0.10269259906821859,0.21368994178567063,0.01057550109063107,0.20345836938145637,0.0,0.9476060348591225,0.18313826777270542,3.358462059401867e-10
50.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.247675353846157,7.734865662535238,19.982541016381397,-19.232541016381397,inf,-inf,2.5589492275618815,2.5589492275618815,0.0,7.129776898722395,24.857747880124588,-0.2572869935337114,0.0,0.15505408420984435,-0.2572869935337114,2.5390056610907216e-14,0.38096308391989997,0.15749095814671232,0.24601048760800526,0.10740755564889058,0.20253239567437326,0.0,1.6789918512605582,0.3243457286026245,3.348507574747526e-10
